keyword,category,region,date,interest_value,day_of_week,is_holiday,holiday_name,year,month,week,day,dayofweek,is_weekend
mobile legends,Gaming & Esports,ID,2025-11-21,80,Friday,False,,2025,11,47,21,4,False
mobile legends,Gaming & Esports,ID,2025-11-22,74,Saturday,False,,2025,11,47,22,5,True
mobile legends,Gaming & Esports,ID,2025-11-23,66,Sunday,False,,2025,11,47,23,6,True
mobile legends,Gaming & Esports,ID,2025-11-24,64,Monday,False,,2025,11,48,24,0,False
mobile legends,Gaming & Esports,ID,2025-11-25,58,Tuesday,False,,2025,11,48,25,1,False
mobile legends,Gaming & Esports,ID,2025-11-26,58,Wednesday,False,,2025,11,48,26,2,False
mobile legends,Gaming & Esports,ID,2025-11-27,66,Thursday,False,,2025,11,48,27,3,False
mobile legends,Gaming & Esports,ID,2025-11-28,58,Friday,False,,2025,11,48,28,4,False
mobile legends,Gaming & Esports,ID,2025-11-29,64,Saturday,False,,2025,11,48,29,5,True
mobile legends,Gaming & Esports,ID,2025-11-30,70,Sunday,False,,2025,11,48,30,6,True
mobile legends,Gaming & Esports,ID,2025-12-01,66,Monday,False,,2025,12,49,1,0,False
mobile legends,Gaming & Esports,ID,2025-12-02,61,Tuesday,False,,2025,12,49,2,1,False
mobile legends,Gaming & Esports,ID,2025-12-03,62,Wednesday,False,,2025,12,49,3,2,False
mobile legends,Gaming & Esports,ID,2025-12-04,78,Thursday,False,,2025,12,49,4,3,False
mobile legends,Gaming & Esports,ID,2025-12-05,67,Friday,False,,2025,12,49,5,4,False
mobile legends,Gaming & Esports,ID,2025-12-06,68,Saturday,False,,2025,12,49,6,5,True
mobile legends,Gaming & Esports,ID,2025-12-07,66,Sunday,False,,2025,12,49,7,6,True
mobile legends,Gaming & Esports,ID,2025-12-08,59,Monday,False,,2025,12,50,8,0,False
mobile legends,Gaming & Esports,ID,2025-12-09,60,Tuesday,False,,2025,12,50,9,1,False
mobile legends,Gaming & Esports,ID,2025-12-10,58,Wednesday,False,,2025,12,50,10,2,False
mobile legends,Gaming & Esports,ID,2025-12-11,58,Thursday,False,,2025,12,50,11,3,False
mobile legends,Gaming & Esports,ID,2025-12-12,67,Friday,False,,2025,12,50,12,4,False
mobile legends,Gaming & Esports,ID,2025-12-13,71,Saturday,False,,2025,12,50,13,5,True
mobile legends,Gaming & Esports,ID,2025-12-14,73,Sunday,False,,2025,12,50,14,6,True
mobile legends,Gaming & Esports,ID,2025-12-15,73,Monday,False,,2025,12,51,15,0,False
mobile legends,Gaming & Esports,ID,2025-12-16,71,Tuesday,False,,2025,12,51,16,1,False
mobile legends,Gaming & Esports,ID,2025-12-17,74,Wednesday,False,,2025,12,51,17,2,False
mobile legends,Gaming & Esports,ID,2025-12-18,89,Thursday,False,,2025,12,51,18,3,False
mobile legends,Gaming & Esports,ID,2025-12-19,81,Friday,False,,2025,12,51,19,4,False
mobile legends,Gaming & Esports,ID,2025-12-20,75,Saturday,False,,2025,12,51,20,5,True
mobile legends,Gaming & Esports,ID,2025-12-21,84,Sunday,False,,2025,12,51,21,6,True
musik,Entertainment,ID,2025-09-19,53,Friday,False,,2025,9,38,19,4,False
musik,Entertainment,ID,2025-09-20,41,Saturday,False,,2025,9,38,20,5,True
musik,Entertainment,ID,2025-09-21,50,Sunday,False,,2025,9,38,21,6,True
musik,Entertainment,ID,2025-09-22,57,Monday,False,,2025,9,39,22,0,False
musik,Entertainment,ID,2025-09-23,65,Tuesday,False,,2025,9,39,23,1,False
musik,Entertainment,ID,2025-09-24,61,Wednesday,False,,2025,9,39,24,2,False
musik,Entertainment,ID,2025-09-25,65,Thursday,False,,2025,9,39,25,3,False
musik,Entertainment,ID,2025-09-26,51,Friday,False,,2025,9,39,26,4,False
musik,Entertainment,ID,2025-09-27,42,Saturday,False,,2025,9,39,27,5,True
musik,Entertainment,ID,2025-09-28,52,Sunday,False,,2025,9,39,28,6,True
musik,Entertainment,ID,2025-09-29,59,Monday,False,,2025,9,40,29,0,False
musik,Entertainment,ID,2025-09-30,57,Tuesday,False,,2025,9,40,30,1,False
musik,Entertainment,ID,2025-10-01,56,Wednesday,False,,2025,10,40,1,2,False
musik,Entertainment,ID,2025-10-02,59,Thursday,False,,2025,10,40,2,3,False
musik,Entertainment,ID,2025-10-03,52,Friday,False,,2025,10,40,3,4,False
musik,Entertainment,ID,2025-10-04,42,Saturday,False,,2025,10,40,4,5,True
musik,Entertainment,ID,2025-10-05,50,Sunday,False,,2025,10,40,5,6,True
musik,Entertainment,ID,2025-10-06,58,Monday,False,,2025,10,41,6,0,False
musik,Entertainment,ID,2025-10-07,61,Tuesday,False,,2025,10,41,7,1,False
musik,Entertainment,ID,2025-10-08,57,Wednesday,False,,2025,10,41,8,2,False
musik,Entertainment,ID,2025-10-09,65,Thursday,False,,2025,10,41,9,3,False
musik,Entertainment,ID,2025-10-10,54,Friday,False,,2025,10,41,10,4,False
musik,Entertainment,ID,2025-10-11,42,Saturday,False,,2025,10,41,11,5,True
musik,Entertainment,ID,2025-10-12,50,Sunday,False,,2025,10,41,12,6,True
musik,Entertainment,ID,2025-10-13,57,Monday,False,,2025,10,42,13,0,False
musik,Entertainment,ID,2025-10-14,57,Tuesday,False,,2025,10,42,14,1,False
musik,Entertainment,ID,2025-10-15,57,Wednesday,False,,2025,10,42,15,2,False
musik,Entertainment,ID,2025-10-16,57,Thursday,False,,2025,10,42,16,3,False
musik,Entertainment,ID,2025-10-17,48,Friday,False,,2025,10,42,17,4,False
musik,Entertainment,ID,2025-10-18,45,Saturday,False,,2025,10,42,18,5,True
musik,Entertainment,ID,2025-10-19,46,Sunday,False,,2025,10,42,19,6,True
musik,Entertainment,ID,2025-10-20,52,Monday,False,,2025,10,43,20,0,False
musik,Entertainment,ID,2025-10-21,54,Tuesday,False,,2025,10,43,21,1,False
musik,Entertainment,ID,2025-10-22,55,Wednesday,False,,2025,10,43,22,2,False
musik,Entertainment,ID,2025-10-23,54,Thursday,False,,2025,10,43,23,3,False
musik,Entertainment,ID,2025-10-24,47,Friday,False,,2025,10,43,24,4,False
musik,Entertainment,ID,2025-10-25,46,Saturday,False,,2025,10,43,25,5,True
musik,Entertainment,ID,2025-10-26,50,Sunday,False,,2025,10,43,26,6,True
musik,Entertainment,ID,2025-10-27,50,Monday,False,,2025,10,44,27,0,False
musik,Entertainment,ID,2025-10-28,56,Tuesday,False,,2025,10,44,28,1,False
musik,Entertainment,ID,2025-10-29,55,Wednesday,False,,2025,10,44,29,2,False
musik,Entertainment,ID,2025-10-30,55,Thursday,False,,2025,10,44,30,3,False
musik,Entertainment,ID,2025-10-31,46,Friday,False,,2025,10,44,31,4,False
musik,Entertainment,ID,2025-11-01,40,Saturday,False,,2025,11,44,1,5,True
musik,Entertainment,ID,2025-11-02,47,Sunday,False,,2025,11,44,2,6,True
musik,Entertainment,ID,2025-11-03,53,Monday,False,,2025,11,45,3,0,False
musik,Entertainment,ID,2025-11-04,51,Tuesday,False,,2025,11,45,4,1,False
musik,Entertainment,ID,2025-11-05,53,Wednesday,False,,2025,11,45,5,2,False
musik,Entertainment,ID,2025-11-06,52,Thursday,False,,2025,11,45,6,3,False
musik,Entertainment,ID,2025-11-07,48,Friday,False,,2025,11,45,7,4,False
musik,Entertainment,ID,2025-11-08,41,Saturday,False,,2025,11,45,8,5,True
musik,Entertainment,ID,2025-11-09,47,Sunday,False,,2025,11,45,9,6,True
musik,Entertainment,ID,2025-11-10,51,Monday,False,,2025,11,46,10,0,False
musik,Entertainment,ID,2025-11-11,56,Tuesday,False,,2025,11,46,11,1,False
musik,Entertainment,ID,2025-11-12,59,Wednesday,False,,2025,11,46,12,2,False
musik,Entertainment,ID,2025-11-13,55,Thursday,False,,2025,11,46,13,3,False
musik,Entertainment,ID,2025-11-14,50,Friday,False,,2025,11,46,14,4,False
musik,Entertainment,ID,2025-11-15,46,Saturday,False,,2025,11,46,15,5,True
musik,Entertainment,ID,2025-11-16,47,Sunday,False,,2025,11,46,16,6,True
musik,Entertainment,ID,2025-11-17,55,Monday,False,,2025,11,47,17,0,False
musik,Entertainment,ID,2025-11-18,55,Tuesday,False,,2025,11,47,18,1,False
musik,Entertainment,ID,2025-11-19,58,Wednesday,False,,2025,11,47,19,2,False
musik,Entertainment,ID,2025-11-20,55,Thursday,False,,2025,11,47,20,3,False
musik,Entertainment,ID,2025-11-21,48,Friday,False,,2025,11,47,21,4,False
musik,Entertainment,ID,2025-11-22,42,Saturday,False,,2025,11,47,22,5,True
musik,Entertainment,ID,2025-11-23,53,Sunday,False,,2025,11,47,23,6,True
musik,Entertainment,ID,2025-11-24,50,Monday,False,,2025,11,48,24,0,False
musik,Entertainment,ID,2025-11-25,53,Tuesday,False,,2025,11,48,25,1,False
musik,Entertainment,ID,2025-11-26,62,Wednesday,False,,2025,11,48,26,2,False
musik,Entertainment,ID,2025-11-27,65,Thursday,False,,2025,11,48,27,3,False
musik,Entertainment,ID,2025-11-28,56,Friday,False,,2025,11,48,28,4,False
musik,Entertainment,ID,2025-11-29,49,Saturday,False,,2025,11,48,29,5,True
musik,Entertainment,ID,2025-11-30,56,Sunday,False,,2025,11,48,30,6,True
musik,Entertainment,ID,2025-12-01,84,Monday,False,,2025,12,49,1,0,False
musik,Entertainment,ID,2025-12-02,85,Tuesday,False,,2025,12,49,2,1,False
musik,Entertainment,ID,2025-12-03,100,Wednesday,False,,2025,12,49,3,2,False
musik,Entertainment,ID,2025-12-04,96,Thursday,False,,2025,12,49,4,3,False
musik,Entertainment,ID,2025-12-05,76,Friday,False,,2025,12,49,5,4,False
musik,Entertainment,ID,2025-12-06,53,Saturday,False,,2025,12,49,6,5,True
musik,Entertainment,ID,2025-12-07,60,Sunday,False,,2025,12,49,7,6,True
musik,Entertainment,ID,2025-12-08,73,Monday,False,,2025,12,50,8,0,False
musik,Entertainment,ID,2025-12-09,72,Tuesday,False,,2025,12,50,9,1,False
musik,Entertainment,ID,2025-12-10,65,Wednesday,False,,2025,12,50,10,2,False
musik,Entertainment,ID,2025-12-11,60,Thursday,False,,2025,12,50,11,3,False
musik,Entertainment,ID,2025-12-12,52,Friday,False,,2025,12,50,12,4,False
musik,Entertainment,ID,2025-12-13,44,Saturday,False,,2025,12,50,13,5,True
musik,Entertainment,ID,2025-12-14,45,Sunday,False,,2025,12,50,14,6,True
musik,Entertainment,ID,2025-12-15,46,Monday,False,,2025,12,51,15,0,False
musik,Entertainment,ID,2025-12-16,43,Tuesday,False,,2025,12,51,16,1,False
musik,Entertainment,ID,2025-12-17,42,Wednesday,False,,2025,12,51,17,2,False
musik,Entertainment,ID,2025-12-18,41,Thursday,False,,2025,12,51,18,3,False
musik,Entertainment,ID,2025-12-19,41,Friday,False,,2025,12,51,19,4,False
olahraga,Health & Fitness,ID,2025-09-19,58,Friday,False,,2025,9,38,19,4,False
olahraga,Health & Fitness,ID,2025-09-20,62,Saturday,False,,2025,9,38,20,5,True
olahraga,Health & Fitness,ID,2025-09-21,66,Sunday,False,,2025,9,38,21,6,True
olahraga,Health & Fitness,ID,2025-09-22,65,Monday,False,,2025,9,39,22,0,False
olahraga,Health & Fitness,ID,2025-09-23,69,Tuesday,False,,2025,9,39,23,1,False
olahraga,Health & Fitness,ID,2025-09-24,71,Wednesday,False,,2025,9,39,24,2,False
olahraga,Health & Fitness,ID,2025-09-25,69,Thursday,False,,2025,9,39,25,3,False
olahraga,Health & Fitness,ID,2025-09-26,65,Friday,False,,2025,9,39,26,4,False
olahraga,Health & Fitness,ID,2025-09-27,65,Saturday,False,,2025,9,39,27,5,True
olahraga,Health & Fitness,ID,2025-09-28,66,Sunday,False,,2025,9,39,28,6,True
olahraga,Health & Fitness,ID,2025-09-29,61,Monday,False,,2025,9,40,29,0,False
olahraga,Health & Fitness,ID,2025-09-30,67,Tuesday,False,,2025,9,40,30,1,False
olahraga,Health & Fitness,ID,2025-10-01,65,Wednesday,False,,2025,10,40,1,2,False
olahraga,Health & Fitness,ID,2025-10-02,64,Thursday,False,,2025,10,40,2,3,False
olahraga,Health & Fitness,ID,2025-10-03,56,Friday,False,,2025,10,40,3,4,False
olahraga,Health & Fitness,ID,2025-10-04,60,Saturday,False,,2025,10,40,4,5,True
olahraga,Health & Fitness,ID,2025-10-05,65,Sunday,False,,2025,10,40,5,6,True
olahraga,Health & Fitness,ID,2025-10-06,62,Monday,False,,2025,10,41,6,0,False
olahraga,Health & Fitness,ID,2025-10-07,68,Tuesday,False,,2025,10,41,7,1,False
olahraga,Health & Fitness,ID,2025-10-08,74,Wednesday,False,,2025,10,41,8,2,False
olahraga,Health & Fitness,ID,2025-10-09,63,Thursday,False,,2025,10,41,9,3,False
olahraga,Health & Fitness,ID,2025-10-10,58,Friday,False,,2025,10,41,10,4,False
olahraga,Health & Fitness,ID,2025-10-11,69,Saturday,False,,2025,10,41,11,5,True
olahraga,Health & Fitness,ID,2025-10-12,60,Sunday,False,,2025,10,41,12,6,True
olahraga,Health & Fitness,ID,2025-10-13,58,Monday,False,,2025,10,42,13,0,False
olahraga,Health & Fitness,ID,2025-10-14,61,Tuesday,False,,2025,10,42,14,1,False
olahraga,Health & Fitness,ID,2025-10-15,63,Wednesday,False,,2025,10,42,15,2,False
olahraga,Health & Fitness,ID,2025-10-16,57,Thursday,False,,2025,10,42,16,3,False
olahraga,Health & Fitness,ID,2025-10-17,59,Friday,False,,2025,10,42,17,4,False
olahraga,Health & Fitness,ID,2025-10-18,61,Saturday,False,,2025,10,42,18,5,True
olahraga,Health & Fitness,ID,2025-10-19,65,Sunday,False,,2025,10,42,19,6,True
olahraga,Health & Fitness,ID,2025-10-20,57,Monday,False,,2025,10,43,20,0,False
olahraga,Health & Fitness,ID,2025-10-21,60,Tuesday,False,,2025,10,43,21,1,False
olahraga,Health & Fitness,ID,2025-10-22,61,Wednesday,False,,2025,10,43,22,2,False
olahraga,Health & Fitness,ID,2025-10-23,60,Thursday,False,,2025,10,43,23,3,False
olahraga,Health & Fitness,ID,2025-10-24,56,Friday,False,,2025,10,43,24,4,False
olahraga,Health & Fitness,ID,2025-10-25,63,Saturday,False,,2025,10,43,25,5,True
olahraga,Health & Fitness,ID,2025-10-26,79,Sunday,False,,2025,10,43,26,6,True
olahraga,Health & Fitness,ID,2025-10-27,63,Monday,False,,2025,10,44,27,0,False
olahraga,Health & Fitness,ID,2025-10-28,58,Tuesday,False,,2025,10,44,28,1,False
olahraga,Health & Fitness,ID,2025-10-29,59,Wednesday,False,,2025,10,44,29,2,False
olahraga,Health & Fitness,ID,2025-10-30,62,Thursday,False,,2025,10,44,30,3,False
olahraga,Health & Fitness,ID,2025-10-31,56,Friday,False,,2025,10,44,31,4,False
olahraga,Health & Fitness,ID,2025-11-01,58,Saturday,False,,2025,11,44,1,5,True
olahraga,Health & Fitness,ID,2025-11-02,59,Sunday,False,,2025,11,44,2,6,True
olahraga,Health & Fitness,ID,2025-11-03,58,Monday,False,,2025,11,45,3,0,False
olahraga,Health & Fitness,ID,2025-11-04,63,Tuesday,False,,2025,11,45,4,1,False
olahraga,Health & Fitness,ID,2025-11-05,65,Wednesday,False,,2025,11,45,5,2,False
olahraga,Health & Fitness,ID,2025-11-06,61,Thursday,False,,2025,11,45,6,3,False
olahraga,Health & Fitness,ID,2025-11-07,57,Friday,False,,2025,11,45,7,4,False
olahraga,Health & Fitness,ID,2025-11-08,60,Saturday,False,,2025,11,45,8,5,True
olahraga,Health & Fitness,ID,2025-11-09,62,Sunday,False,,2025,11,45,9,6,True
olahraga,Health & Fitness,ID,2025-11-10,58,Monday,False,,2025,11,46,10,0,False
olahraga,Health & Fitness,ID,2025-11-11,58,Tuesday,False,,2025,11,46,11,1,False
olahraga,Health & Fitness,ID,2025-11-12,66,Wednesday,False,,2025,11,46,12,2,False
olahraga,Health & Fitness,ID,2025-11-13,63,Thursday,False,,2025,11,46,13,3,False
olahraga,Health & Fitness,ID,2025-11-14,64,Friday,False,,2025,11,46,14,4,False
olahraga,Health & Fitness,ID,2025-11-15,60,Saturday,False,,2025,11,46,15,5,True
olahraga,Health & Fitness,ID,2025-11-16,69,Sunday,False,,2025,11,46,16,6,True
olahraga,Health & Fitness,ID,2025-11-17,69,Monday,False,,2025,11,47,17,0,False
olahraga,Health & Fitness,ID,2025-11-18,64,Tuesday,False,,2025,11,47,18,1,False
olahraga,Health & Fitness,ID,2025-11-19,74,Wednesday,False,,2025,11,47,19,2,False
olahraga,Health & Fitness,ID,2025-11-20,63,Thursday,False,,2025,11,47,20,3,False
olahraga,Health & Fitness,ID,2025-11-21,63,Friday,False,,2025,11,47,21,4,False
olahraga,Health & Fitness,ID,2025-11-22,65,Saturday,False,,2025,11,47,22,5,True
olahraga,Health & Fitness,ID,2025-11-23,68,Sunday,False,,2025,11,47,23,6,True
olahraga,Health & Fitness,ID,2025-11-24,63,Monday,False,,2025,11,48,24,0,False
olahraga,Health & Fitness,ID,2025-11-25,67,Tuesday,False,,2025,11,48,25,1,False
olahraga,Health & Fitness,ID,2025-11-26,75,Wednesday,False,,2025,11,48,26,2,False
olahraga,Health & Fitness,ID,2025-11-27,67,Thursday,False,,2025,11,48,27,3,False
olahraga,Health & Fitness,ID,2025-11-28,64,Friday,False,,2025,11,48,28,4,False
olahraga,Health & Fitness,ID,2025-11-29,58,Saturday,False,,2025,11,48,29,5,True
olahraga,Health & Fitness,ID,2025-11-30,70,Sunday,False,,2025,11,48,30,6,True
olahraga,Health & Fitness,ID,2025-12-01,77,Monday,False,,2025,12,49,1,0,False
olahraga,Health & Fitness,ID,2025-12-02,99,Tuesday,False,,2025,12,49,2,1,False
olahraga,Health & Fitness,ID,2025-12-03,100,Wednesday,False,,2025,12,49,3,2,False
olahraga,Health & Fitness,ID,2025-12-04,97,Thursday,False,,2025,12,49,4,3,False
olahraga,Health & Fitness,ID,2025-12-05,84,Friday,False,,2025,12,49,5,4,False
olahraga,Health & Fitness,ID,2025-12-06,66,Saturday,False,,2025,12,49,6,5,True
olahraga,Health & Fitness,ID,2025-12-07,70,Sunday,False,,2025,12,49,7,6,True
olahraga,Health & Fitness,ID,2025-12-08,81,Monday,False,,2025,12,50,8,0,False
olahraga,Health & Fitness,ID,2025-12-09,80,Tuesday,False,,2025,12,50,9,1,False
olahraga,Health & Fitness,ID,2025-12-10,76,Wednesday,False,,2025,12,50,10,2,False
olahraga,Health & Fitness,ID,2025-12-11,66,Thursday,False,,2025,12,50,11,3,False
olahraga,Health & Fitness,ID,2025-12-12,63,Friday,False,,2025,12,50,12,4,False
olahraga,Health & Fitness,ID,2025-12-13,60,Saturday,False,,2025,12,50,13,5,True
olahraga,Health & Fitness,ID,2025-12-14,61,Sunday,False,,2025,12,50,14,6,True
olahraga,Health & Fitness,ID,2025-12-15,54,Monday,False,,2025,12,51,15,0,False
olahraga,Health & Fitness,ID,2025-12-16,54,Tuesday,False,,2025,12,51,16,1,False
olahraga,Health & Fitness,ID,2025-12-17,54,Wednesday,False,,2025,12,51,17,2,False
olahraga,Health & Fitness,ID,2025-12-18,47,Thursday,False,,2025,12,51,18,3,False
olahraga,Health & Fitness,ID,2025-12-19,47,Friday,False,,2025,12,51,19,4,False
online shopping,E-commerce & Shopping,ID,2025-09-19,0,Friday,False,,2025,9,38,19,4,False
online shopping,E-commerce & Shopping,ID,2025-09-20,0,Saturday,False,,2025,9,38,20,5,True
online shopping,E-commerce & Shopping,ID,2025-09-21,0,Sunday,False,,2025,9,38,21,6,True
online shopping,E-commerce & Shopping,ID,2025-09-22,0,Monday,False,,2025,9,39,22,0,False
online shopping,E-commerce & Shopping,ID,2025-09-23,0,Tuesday,False,,2025,9,39,23,1,False
online shopping,E-commerce & Shopping,ID,2025-09-24,0,Wednesday,False,,2025,9,39,24,2,False
online shopping,E-commerce & Shopping,ID,2025-09-25,24,Thursday,False,,2025,9,39,25,3,False
online shopping,E-commerce & Shopping,ID,2025-09-26,0,Friday,False,,2025,9,39,26,4,False
online shopping,E-commerce & Shopping,ID,2025-09-27,0,Saturday,False,,2025,9,39,27,5,True
online shopping,E-commerce & Shopping,ID,2025-09-28,0,Sunday,False,,2025,9,39,28,6,True
online shopping,E-commerce & Shopping,ID,2025-09-29,0,Monday,False,,2025,9,40,29,0,False
online shopping,E-commerce & Shopping,ID,2025-09-30,0,Tuesday,False,,2025,9,40,30,1,False
online shopping,E-commerce & Shopping,ID,2025-10-01,0,Wednesday,False,,2025,10,40,1,2,False
online shopping,E-commerce & Shopping,ID,2025-10-02,0,Thursday,False,,2025,10,40,2,3,False
online shopping,E-commerce & Shopping,ID,2025-10-03,0,Friday,False,,2025,10,40,3,4,False
online shopping,E-commerce & Shopping,ID,2025-10-04,0,Saturday,False,,2025,10,40,4,5,True
online shopping,E-commerce & Shopping,ID,2025-10-05,0,Sunday,False,,2025,10,40,5,6,True
online shopping,E-commerce & Shopping,ID,2025-10-06,22,Monday,False,,2025,10,41,6,0,False
online shopping,E-commerce & Shopping,ID,2025-10-07,0,Tuesday,False,,2025,10,41,7,1,False
online shopping,E-commerce & Shopping,ID,2025-10-08,0,Wednesday,False,,2025,10,41,8,2,False
online shopping,E-commerce & Shopping,ID,2025-10-09,0,Thursday,False,,2025,10,41,9,3,False
online shopping,E-commerce & Shopping,ID,2025-10-10,0,Friday,False,,2025,10,41,10,4,False
online shopping,E-commerce & Shopping,ID,2025-10-11,0,Saturday,False,,2025,10,41,11,5,True
online shopping,E-commerce & Shopping,ID,2025-10-12,0,Sunday,False,,2025,10,41,12,6,True
online shopping,E-commerce & Shopping,ID,2025-10-13,0,Monday,False,,2025,10,42,13,0,False
online shopping,E-commerce & Shopping,ID,2025-10-14,0,Tuesday,False,,2025,10,42,14,1,False
online shopping,E-commerce & Shopping,ID,2025-10-15,0,Wednesday,False,,2025,10,42,15,2,False
online shopping,E-commerce & Shopping,ID,2025-10-16,0,Thursday,False,,2025,10,42,16,3,False
online shopping,E-commerce & Shopping,ID,2025-10-17,0,Friday,False,,2025,10,42,17,4,False
online shopping,E-commerce & Shopping,ID,2025-10-18,0,Saturday,False,,2025,10,42,18,5,True
online shopping,E-commerce & Shopping,ID,2025-10-19,40,Sunday,False,,2025,10,42,19,6,True
online shopping,E-commerce & Shopping,ID,2025-10-20,0,Monday,False,,2025,10,43,20,0,False
online shopping,E-commerce & Shopping,ID,2025-10-21,0,Tuesday,False,,2025,10,43,21,1,False
online shopping,E-commerce & Shopping,ID,2025-10-22,0,Wednesday,False,,2025,10,43,22,2,False
online shopping,E-commerce & Shopping,ID,2025-10-23,0,Thursday,False,,2025,10,43,23,3,False
online shopping,E-commerce & Shopping,ID,2025-10-24,0,Friday,False,,2025,10,43,24,4,False
online shopping,E-commerce & Shopping,ID,2025-10-25,28,Saturday,False,,2025,10,43,25,5,True
online shopping,E-commerce & Shopping,ID,2025-10-26,0,Sunday,False,,2025,10,43,26,6,True
online shopping,E-commerce & Shopping,ID,2025-10-27,0,Monday,False,,2025,10,44,27,0,False
online shopping,E-commerce & Shopping,ID,2025-10-28,0,Tuesday,False,,2025,10,44,28,1,False
online shopping,E-commerce & Shopping,ID,2025-10-29,0,Wednesday,False,,2025,10,44,29,2,False
online shopping,E-commerce & Shopping,ID,2025-10-30,25,Thursday,False,,2025,10,44,30,3,False
online shopping,E-commerce & Shopping,ID,2025-10-31,0,Friday,False,,2025,10,44,31,4,False
online shopping,E-commerce & Shopping,ID,2025-11-01,0,Saturday,False,,2025,11,44,1,5,True
online shopping,E-commerce & Shopping,ID,2025-11-02,37,Sunday,False,,2025,11,44,2,6,True
online shopping,E-commerce & Shopping,ID,2025-11-03,0,Monday,False,,2025,11,45,3,0,False
